lead_id,database_score,converted,record_created_date,conversion_date,country,job_level,in_outreach_window_cohort,converted_seniority_cohort,channel_a_connected,converted_channel_a,channel_a_total_calls,channel_a_connected_seconds,in_channel_b_cohort,channel_b_connected,converted_channel_b,channel_b_total_calls,channel_b_connected_seconds
59638,64.3,0,2023-07-07,,Malaysia,Individual Contributor,1,0,0,0,2,0.0,0,0,0,1,0.0
59639,50.6,0,2021-10-10,,Singapore,Individual Contributor,0,0,0,0,2,0.0,1,0,0,0,0.0
59640,52.7,0,2022-05-19,,Singapore,Manager,0,0,0,0,7,0.0,0,0,0,0,0.0
59641,77.0,0,2025-06-23,,Thailand,Manager,1,0,0,0,2,0.0,0,0,0,1,0.0
59642,68.2,0,2021-11-04,,India,Unknown,1,0,0,0,0,0.0,1,0,0,2,0.0
59643,82.1,0,2023-08-27,,Hong Kong,Individual Contributor,1,0,0,0,1,0.0,1,0,0,1,0.0
59644,80.5,0,2022-10-22,,Indonesia,Manager,1,0,1,1,4,68.7,0,0,0,0,0.0
59645,72.2,0,2022-07-05,,Malaysia,Manager,0,0,0,0,1,0.0,0,0,0,3,0.0
59646,71.8,0,2019-09-12,,Indonesia,Manager,0,0,0,0,0,0.0,0,0,0,1,0.0
59647,52.2,0,2019-01-16,,Indonesia,C-Level,0,0,0,0,3,0.0,0,0,0,2,0.0
59648,64.2,0,2024-04-19,,India,Manager,0,0,0,0,4,0.0,0,0,0,1,0.0
59649,78.5,0,2022-10-14,,Malaysia,Individual Contributor,1,0,0,0,2,0.0,0,0,0,1,0.0
59650,79.7,1,2019-04-08,2020-08-30,Singapore,Manager,0,0,0,0,0,0.0,0,0,0,1,0.0
59651,71.5,0,2020-07-11,,Singapore,Manager,1,0,1,0,1,49.0,0,0,0,0,0.0
59652,65.5,0,2020-07-22,,Hong Kong,Individual Contributor,0,0,0,0,3,0.0,0,0,0,2,0.0
59653,69.6,0,2020-06-07,,Singapore,Vice President,0,1,0,0,0,0.0,1,0,0,4,0.0
59654,69.4,0,2021-03-17,,India,Unknown,1,0,0,0,2,0.0,0,0,0,3,0.0
59655,70.5,0,2023-05-18,,Singapore,Director,1,0,1,0,1,12.3,0,0,0,0,0.0
59656,71.4,0,2019-08-02,,Thailand,Individual Contributor,1,0,0,0,2,0.0,0,0,0,0,0.0
59657,61.6,0,2020-11-05,,Thailand,Director,0,0,0,0,1,0.0,0,0,0,1,0.0
59658,81.7,0,2019-11-23,,Australia,Manager,1,0,1,0,1,27.3,0,0,0,1,0.0
59659,89.6,1,2023-12-26,2026-01-31,Singapore,Individual Contributor,1,0,0,0,0,0.0,0,0,0,3,0.0
59660,76.7,0,2025-06-17,,Singapore,Manager,0,1,0,0,0,0.0,0,0,0,2,0.0
59661,64.4,0,2021-06-22,,Singapore,Individual Contributor,0,0,0,0,2,0.0,0,0,0,2,0.0
59662,75.0,0,2020-01-23,,Other,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
59663,75.4,0,2019-05-03,,Singapore,C-Level,1,0,1,0,2,85.4,1,1,0,1,0.3
59664,58.7,0,2022-07-28,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
59665,82.2,0,2019-10-28,,Singapore,Individual Contributor,0,1,0,0,7,0.0,1,1,0,0,89.7
59666,68.9,0,2022-07-01,,Thailand,Manager,1,0,0,0,1,0.0,0,0,0,2,0.0
59667,70.2,0,2021-03-04,,Singapore,Unknown,0,0,0,0,2,0.0,1,1,0,3,6.7
59668,71.7,0,2023-03-15,,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,1,0.0
59669,76.1,0,2021-11-01,,Indonesia,Director,0,0,0,0,1,0.0,0,0,0,0,0.0
59670,79.4,0,2023-12-30,,Thailand,Vice President,0,1,0,0,2,0.0,0,0,0,1,0.0
59671,66.6,0,2021-03-02,,India,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
59672,65.2,0,2020-04-04,,Singapore,Director,0,0,0,0,1,0.0,0,0,0,1,0.0
59673,76.9,0,2023-03-30,,Philippines,Unknown,0,0,0,0,0,0.0,0,0,0,1,0.0
59674,82.9,1,2019-07-24,2025-05-07,Australia,Manager,1,1,0,0,3,0.0,0,0,0,1,0.0
59675,74.0,0,2024-09-27,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,2,0.0
59676,69.5,0,2024-02-28,,Hong Kong,Individual Contributor,0,0,0,0,3,0.0,0,0,0,2,0.0
59677,54.1,0,2023-10-07,,Singapore,C-Level,1,0,0,0,0,0.0,0,0,0,3,0.0
59678,78.8,0,2025-09-30,,Hong Kong,Manager,0,0,0,0,1,0.0,1,0,0,2,0.0
59679,74.5,0,2022-10-31,,Philippines,Director,1,0,0,0,1,0.0,0,0,0,1,0.0
59680,73.3,0,2021-06-28,,Indonesia,Unknown,1,0,1,0,3,68.1,0,0,0,0,0.0
59681,84.4,1,2020-02-14,2021-03-22,Malaysia,Director,0,0,0,0,0,0.0,0,0,0,3,0.0
59682,71.8,0,2022-03-12,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,3,0.0
59683,73.9,0,2023-01-13,,Hong Kong,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
59684,80.9,0,2021-05-22,,Philippines,Individual Contributor,1,0,0,0,2,0.0,0,0,0,0,0.0
59685,71.3,0,2024-12-30,,Australia,C-Level,0,0,0,0,2,0.0,0,0,0,0,0.0
59686,73.3,0,2023-07-02,,Australia,Unknown,1,0,0,0,3,0.0,1,0,0,0,0.0
59687,65.9,0,2019-12-30,,Malaysia,Manager,1,0,0,0,1,0.0,0,0,0,1,0.0
59688,73.9,0,2021-09-05,,Hong Kong,Executive,0,0,0,0,1,0.0,0,0,0,1,0.0
59689,59.1,0,2022-01-05,,Australia,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
59690,78.5,0,2025-03-09,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
59691,86.5,1,2020-05-07,2020-05-21,Singapore,Vice President,0,0,0,0,2,0.0,1,0,0,2,0.0
59692,66.5,0,2021-03-10,,Indonesia,Manager,1,0,0,0,0,0.0,0,0,0,2,0.0
59693,76.4,1,2025-07-05,2025-07-07,India,Manager,0,0,0,0,4,0.0,1,0,0,1,0.0
59694,68.5,0,2020-03-14,,Malaysia,C-Level,1,0,0,0,1,0.0,0,0,0,1,0.0
59695,59.0,0,2020-07-11,,Singapore,Individual Contributor,1,0,0,0,0,0.0,0,0,0,0,0.0
59696,72.2,0,2022-02-20,,Malaysia,Manager,0,0,0,0,0,0.0,0,0,0,2,0.0
59697,73.3,0,2024-09-15,,Malaysia,Individual Contributor,1,0,0,0,1,0.0,0,0,0,2,0.0
59698,62.4,0,2020-05-21,,Malaysia,Manager,0,0,0,0,1,0.0,0,0,0,3,0.0
59699,74.1,0,2020-01-12,,Singapore,Manager,0,0,0,0,0,0.0,0,0,0,2,0.0
59700,71.2,0,2019-01-02,,India,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
59701,70.7,0,2020-10-04,,Singapore,Manager,0,0,0,0,4,0.0,0,0,0,1,0.0
59702,83.0,1,2019-03-05,2020-09-25,Hong Kong,Manager,0,0,0,0,1,0.0,0,0,0,4,0.0
59703,68.2,0,2019-07-11,,Hong Kong,Executive,0,0,0,0,0,0.0,1,0,0,2,0.0
59704,85.7,0,2025-10-03,,Australia,Individual Contributor,1,0,0,0,2,0.0,0,0,0,1,0.0
59705,73.8,0,2024-11-30,,Singapore,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
59706,70.9,0,2020-12-10,,Singapore,Manager,0,0,0,0,3,0.0,0,0,0,2,0.0
59707,70.3,0,2025-02-27,,Singapore,Manager,0,0,0,0,0,0.0,1,0,0,0,0.0
59708,74.2,0,2024-04-14,,Hong Kong,Individual Contributor,1,0,1,0,1,44.4,0,0,0,1,0.0
59709,72.7,0,2019-01-20,,India,Manager,1,0,0,0,3,0.0,1,0,0,0,0.0
59710,84.2,1,2019-07-21,2023-01-23,India,Individual Contributor,1,1,0,0,0,0.0,1,1,0,2,13.8
59711,76.5,0,2022-03-09,,Thailand,C-Level,0,0,0,0,1,0.0,0,0,0,1,0.0
59712,52.2,0,2020-11-25,,Philippines,Executive,1,0,0,0,2,0.0,0,0,0,1,0.0
59713,74.4,0,2023-11-21,,Singapore,Manager,1,0,0,0,1,0.0,0,0,0,0,0.0
59714,73.2,0,2022-07-27,,Singapore,Vice President,0,0,0,0,2,0.0,0,0,0,0,0.0
59715,72.5,0,2021-07-16,,Singapore,Manager,1,0,1,0,1,30.6,0,0,0,0,0.0
59716,79.7,0,2021-09-14,,Australia,Individual Contributor,0,0,0,0,2,0.0,0,0,0,0,0.0
59717,71.2,0,2020-02-09,,Singapore,Executive,0,0,0,0,2,0.0,0,0,0,2,0.0
59718,73.1,0,2021-09-01,,Singapore,Executive,0,0,0,0,4,0.0,0,0,0,3,0.0
59719,71.0,0,2023-05-06,,Singapore,Manager,1,0,0,0,0,0.0,0,0,0,1,0.0
59720,76.5,0,2020-06-10,,Australia,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
59721,71.9,0,2025-02-26,,Indonesia,Unknown,0,0,0,0,3,0.0,1,1,0,0,108.5
59722,88.7,1,2022-07-19,2023-08-14,Malaysia,Director,0,0,0,0,3,0.0,1,1,0,0,47.3
59723,72.4,0,2024-06-19,,Philippines,Vice President,0,0,0,0,3,0.0,1,0,0,3,0.0
59724,72.9,0,2019-12-26,,Malaysia,Manager,0,0,0,0,2,0.0,0,0,0,0,0.0
59725,71.7,0,2019-02-14,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
59726,68.8,0,2024-10-22,,Malaysia,Individual Contributor,0,0,0,0,1,0.0,1,0,0,1,0.0
59727,62.3,0,2021-05-08,,Hong Kong,Manager,1,0,1,0,1,159.8,0,0,0,1,0.0
59728,74.2,0,2023-05-20,,Other,Director,1,0,0,0,3,0.0,0,0,0,1,0.0
59729,63.2,0,2022-11-28,,Singapore,Director,1,0,0,0,1,0.0,0,0,0,2,0.0
59730,71.2,0,2019-12-10,,Philippines,Manager,0,0,0,0,2,0.0,1,1,0,2,73.3
59731,70.5,0,2021-09-04,,Singapore,Unknown,0,0,0,0,3,0.0,0,0,0,4,0.0
59732,90.8,1,2019-01-13,2019-01-25,Indonesia,Manager,1,0,0,0,0,0.0,0,0,0,1,0.0
59733,50.8,0,2022-04-12,,Singapore,Individual Contributor,0,0,0,0,0,0.0,1,0,0,0,0.0
59734,67.5,0,2020-03-24,,Malaysia,Manager,1,0,0,0,1,0.0,1,1,0,1,45.9
59735,76.0,0,2018-12-24,,Australia,Individual Contributor,1,1,1,0,0,18.1,0,0,0,4,0.0
59736,72.5,0,2021-12-11,,Singapore,Director,0,0,0,0,1,0.0,0,0,0,0,0.0
59737,74.2,0,2019-09-28,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
59738,75.2,0,2021-04-24,,Australia,Manager,0,0,0,0,0,0.0,0,0,0,3,0.0
59739,71.5,0,2024-10-09,,India,Individual Contributor,0,0,0,0,5,0.0,1,0,0,1,0.0
59740,79.6,0,2019-05-08,,Singapore,Manager,1,0,0,0,3,0.0,0,0,0,1,0.0
59741,69.5,0,2023-11-18,,Singapore,Individual Contributor,1,0,0,0,5,0.0,1,0,0,2,0.0
59742,67.3,0,2019-02-20,,Singapore,Individual Contributor,0,0,0,0,0,0.0,1,1,0,0,24.3
59743,70.0,0,2025-12-04,,Hong Kong,Director,0,0,0,0,2,0.0,0,0,0,0,0.0
59744,68.6,0,2019-10-23,,Singapore,Individual Contributor,1,0,0,0,0,0.0,0,0,0,0,0.0
59745,66.7,0,2025-05-18,,Philippines,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
59746,74.7,0,2021-03-28,,Indonesia,Vice President,1,0,1,0,0,14.7,0,0,0,0,0.0
59747,70.2,0,2024-08-10,,Malaysia,Unknown,0,0,0,0,2,0.0,0,0,0,0,0.0
59748,71.3,0,2023-11-21,,Singapore,Manager,1,0,0,0,1,0.0,0,0,0,1,0.0
59749,79.5,0,2021-12-20,,Indonesia,Individual Contributor,0,0,0,0,1,0.0,0,0,0,0,0.0
59750,75.5,0,2023-03-16,,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,1,0.0
59751,72.7,0,2021-11-03,,Thailand,Manager,1,0,0,0,2,0.0,1,1,0,0,0.1
59752,82.4,1,2022-06-01,2022-06-06,Thailand,Vice President,1,0,0,0,0,0.0,1,1,0,1,55.7
59753,71.7,0,2022-01-01,,Australia,Unknown,0,1,0,0,1,0.0,0,0,0,2,0.0
59754,68.7,0,2024-07-01,,Singapore,Manager,1,0,0,0,1,0.0,0,0,0,3,0.0
59755,67.5,0,2019-12-01,,Thailand,Manager,0,0,0,0,1,0.0,0,0,0,0,0.0
59756,74.7,0,2019-06-04,,Philippines,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
59757,65.1,0,2022-09-16,,Singapore,Manager,0,0,0,0,3,0.0,0,0,0,0,0.0
59758,72.3,0,2023-11-19,,Philippines,Vice President,0,0,0,0,2,0.0,0,0,0,0,0.0
59759,73.3,0,2021-12-05,,Philippines,C-Level,1,0,0,0,2,0.0,0,0,0,0,0.0
59760,67.2,0,2021-08-25,,Philippines,Manager,0,0,0,0,1,0.0,0,0,0,2,0.0
59761,57.0,0,2025-03-14,,Thailand,Director,1,0,1,0,1,14.0,0,0,0,2,0.0
59762,71.3,0,2024-08-10,,Other,Individual Contributor,0,0,0,0,1,0.0,1,0,0,1,0.0
59763,73.7,0,2021-09-15,,Singapore,Manager,1,0,0,0,1,0.0,0,0,0,1,0.0
59764,74.7,0,2020-02-09,,Singapore,Manager,1,0,0,0,2,0.0,1,0,0,2,0.0
59765,74.3,0,2024-11-17,,Singapore,Manager,1,0,0,0,3,0.0,0,0,0,0,0.0
59766,66.0,0,2019-11-12,,Other,Manager,1,0,0,0,3,0.0,0,0,0,3,0.0
59767,72.3,0,2021-08-18,,Singapore,Unknown,1,1,0,0,0,0.0,0,0,0,1,0.0
59768,89.0,1,2024-10-25,2026-01-31,Malaysia,Manager,1,0,0,0,3,0.0,1,0,0,0,0.0
59769,76.8,0,2019-07-29,,Singapore,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
59770,74.9,0,2019-07-14,,Thailand,Director,0,0,0,0,1,0.0,0,0,0,2,0.0
59771,70.8,0,2019-10-05,,Other,Individual Contributor,1,0,0,0,1,0.0,1,1,0,3,0.6
59772,71.1,0,2021-10-14,,Hong Kong,Executive,0,0,0,0,2,0.0,1,1,0,1,1.7
59773,73.6,0,2020-10-23,,Singapore,Unknown,0,0,0,0,2,0.0,0,0,0,0,0.0
59774,87.3,1,2025-06-21,2026-01-31,Singapore,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
59775,67.8,0,2020-10-28,,Thailand,Vice President,0,0,0,0,0,0.0,1,0,0,0,0.0
59776,74.9,0,2020-11-06,,Australia,Director,0,0,0,0,2,0.0,1,0,0,1,0.0
59777,72.7,0,2022-06-10,,Singapore,Individual Contributor,0,0,0,0,4,0.0,0,0,0,0,0.0
59778,66.4,0,2021-01-06,,Indonesia,Individual Contributor,1,0,0,0,0,0.0,1,0,0,1,0.0
59779,80.1,0,2020-04-13,,Philippines,Manager,0,0,0,0,3,0.0,0,0,0,1,0.0
59780,70.6,0,2019-08-15,,Malaysia,Manager,1,0,1,0,2,1.7,1,0,0,1,0.0
59781,74.9,0,2022-01-22,,Singapore,Individual Contributor,1,0,0,0,4,0.0,0,0,0,2,0.0
59782,76.0,0,2021-07-11,,Malaysia,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
59783,74.0,0,2023-03-24,,Malaysia,Manager,0,0,0,0,4,0.0,0,0,0,4,0.0
59784,76.6,0,2022-11-26,,Indonesia,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
59785,78.4,1,2021-09-01,2023-08-03,Malaysia,Manager,1,0,0,0,0,0.0,0,0,0,1,0.0
59786,67.5,0,2022-09-01,,Indonesia,Individual Contributor,0,0,0,0,2,0.0,0,0,0,0,0.0
59787,71.6,0,2024-02-09,,Malaysia,Individual Contributor,1,1,1,0,1,2.1,0,0,0,0,0.0
59788,70.9,0,2023-02-05,,Other,Director,0,0,0,0,1,0.0,0,0,0,0,0.0
59789,65.9,0,2020-07-02,,Singapore,Executive,0,0,0,0,1,0.0,0,0,0,1,0.0
59790,67.0,0,2020-07-13,,Malaysia,Manager,0,0,0,0,1,0.0,0,0,0,1,0.0
59791,79.9,0,2019-06-15,,Singapore,Manager,0,1,0,0,3,0.0,0,0,0,0,0.0
59792,73.3,0,2019-06-24,,Indonesia,Director,1,0,1,0,1,8.3,0,0,0,3,0.0
59793,74.3,0,2022-06-21,,Singapore,Manager,1,0,1,0,0,36.8,0,0,0,4,0.0
59794,72.2,0,2021-07-01,,Hong Kong,Director,1,0,0,0,2,0.0,0,0,0,2,0.0
59795,70.8,0,2025-06-30,,Australia,Manager,1,0,0,0,3,0.0,0,0,0,0,0.0
59796,85.9,1,2022-06-01,2022-06-24,Philippines,Manager,1,0,1,0,0,37.2,0,0,0,2,0.0
59797,73.0,0,2025-08-06,,Indonesia,Individual Contributor,1,0,0,0,0,0.0,0,0,0,1,0.0
59798,73.6,1,2023-12-10,2026-01-31,Singapore,Manager,0,0,0,0,3,0.0,0,0,0,2,0.0
59799,81.9,1,2022-11-26,2024-04-25,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
59800,67.4,0,2025-10-21,,Other,Director,0,0,0,0,2,0.0,0,0,0,1,0.0
59801,71.6,0,2022-08-13,,Malaysia,Unknown,0,0,0,0,1,0.0,0,0,0,1,0.0
59802,65.1,0,2023-12-10,,Singapore,Manager,0,0,0,0,3,0.0,0,0,0,1,0.0
59803,69.5,0,2023-08-05,,Australia,Individual Contributor,0,0,0,0,3,0.0,1,1,0,0,69.6
59804,84.7,0,2022-09-15,,Philippines,Vice President,0,0,0,0,0,0.0,1,0,0,0,0.0
59805,79.1,0,2020-11-30,,Singapore,Unknown,1,0,0,0,0,0.0,0,0,0,2,0.0
59806,77.4,0,2019-12-27,,Singapore,Individual Contributor,0,0,0,0,2,0.0,0,0,0,2,0.0
59807,71.9,0,2023-07-02,,Australia,Individual Contributor,0,0,0,0,3,0.0,0,0,0,1,0.0
59808,73.1,0,2020-10-12,,Philippines,Unknown,0,0,0,0,2,0.0,1,1,0,1,61.2
59809,71.5,0,2024-10-18,,Philippines,Manager,0,0,0,0,1,0.0,0,0,0,3,0.0
59810,70.4,0,2019-04-18,,India,Manager,0,0,0,0,0,0.0,0,0,0,1,0.0
59811,52.8,0,2021-01-28,,Hong Kong,Manager,0,0,0,0,1,0.0,0,0,0,3,0.0
59812,85.5,0,2019-10-09,,Malaysia,Unknown,1,0,0,0,0,0.0,0,0,0,1,0.0
59813,70.3,0,2024-02-21,,Singapore,Unknown,1,0,0,0,2,0.0,0,0,0,2,0.0
59814,79.7,0,2021-04-02,,Hong Kong,Unknown,1,1,0,0,0,0.0,1,1,0,1,21.4
59815,71.8,0,2020-08-20,,Malaysia,Individual Contributor,0,0,0,0,0,0.0,0,0,0,1,0.0
59816,72.0,0,2022-03-04,,Hong Kong,Individual Contributor,1,0,0,0,3,0.0,0,0,0,2,0.0
59817,64.4,0,2020-02-22,,Australia,Manager,0,0,0,0,1,0.0,0,0,0,2,0.0
59818,71.9,0,2021-02-14,,Thailand,Unknown,1,1,1,0,2,67.2,0,0,0,1,0.0
59819,79.7,0,2019-11-24,,Singapore,Executive,1,0,0,0,2,0.0,0,0,0,0,0.0
59820,73.7,0,2022-01-17,,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,0,0.0
59821,53.4,0,2020-10-08,,Australia,Vice President,1,0,0,0,2,0.0,0,0,0,1,0.0
59822,81.4,0,2019-05-11,,Singapore,Manager,0,0,0,0,4,0.0,1,1,0,1,17.8
59823,89.0,1,2024-04-12,2026-01-31,India,C-Level,1,0,0,0,3,0.0,0,0,0,1,0.0
59824,72.2,0,2019-07-26,,Singapore,Manager,0,0,0,0,0,0.0,0,0,0,3,0.0
59825,78.9,0,2021-04-20,,Malaysia,Manager,0,0,0,0,2,0.0,1,0,0,0,0.0
59826,70.5,0,2022-03-15,,Singapore,Vice President,0,0,0,0,3,0.0,0,0,0,1,0.0
59827,70.5,0,2023-01-05,,Hong Kong,Individual Contributor,0,0,0,0,2,0.0,0,0,0,1,0.0
59828,70.2,0,2024-10-30,,India,Manager,1,0,1,0,1,148.2,0,0,0,3,0.0
59829,64.5,0,2021-02-16,,Indonesia,Individual Contributor,0,0,0,0,1,0.0,0,0,0,1,0.0
59830,73.1,0,2021-05-04,,Philippines,Unknown,0,0,0,0,0,0.0,1,1,0,0,49.9
59831,71.3,0,2023-01-03,,Malaysia,Individual Contributor,1,0,0,0,2,0.0,0,0,0,0,0.0
59832,72.0,0,2020-11-14,,Singapore,Executive,0,1,0,0,4,0.0,0,0,0,1,0.0
59833,79.7,0,2025-06-16,,Australia,Unknown,1,0,0,0,3,0.0,0,0,0,2,0.0
59834,79.0,0,2024-11-02,,Thailand,Individual Contributor,0,0,0,0,0,0.0,0,0,0,1,0.0
59835,74.8,0,2024-05-18,,Singapore,Individual Contributor,0,0,0,0,5,0.0,0,0,0,2,0.0
59836,70.7,0,2021-08-11,,Malaysia,Manager,0,0,0,0,3,0.0,0,0,0,4,0.0
59837,72.4,0,2025-04-06,,Malaysia,Executive,1,0,0,0,3,0.0,1,0,0,2,0.0
59838,73.9,0,2022-08-09,,Malaysia,Manager,0,0,0,0,0,0.0,1,0,0,3,0.0
59839,69.3,0,2022-10-26,,Malaysia,Director,1,0,1,0,2,1.6,0,0,0,1,0.0
59840,73.4,0,2023-01-29,,Australia,Director,0,0,0,0,3,0.0,0,0,0,1,0.0
59841,71.2,0,2024-08-02,,Thailand,Director,0,0,0,0,3,0.0,1,0,0,1,0.0
59842,78.8,0,2022-06-14,,India,Manager,0,0,0,0,1,0.0,0,0,0,4,0.0
59843,61.1,0,2020-08-17,,Australia,Individual Contributor,1,0,1,1,5,22.6,1,0,0,0,0.0
59844,86.2,1,2021-07-31,2023-07-05,Indonesia,Manager,0,0,0,0,3,0.0,0,0,0,1,0.0
59845,83.7,1,2024-12-22,2026-01-31,Singapore,Individual Contributor,0,0,0,0,2,0.0,1,0,0,1,0.0
59846,70.9,0,2020-12-22,,Malaysia,Individual Contributor,1,0,1,0,4,36.0,1,1,0,2,47.3
59847,60.5,0,2024-08-08,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
59848,79.2,0,2021-02-13,,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,0,0.0
59849,71.4,0,2025-01-27,,Thailand,Manager,0,0,0,0,3,0.0,0,0,0,1,0.0
59850,84.4,1,2019-02-25,2021-04-29,Philippines,Individual Contributor,0,0,0,0,2,0.0,0,0,0,2,0.0
59851,76.0,0,2025-05-26,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
59852,61.5,0,2020-02-07,,Malaysia,Individual Contributor,0,0,0,0,0,0.0,1,0,0,2,0.0
59853,67.9,0,2024-02-21,,India,Manager,1,1,1,1,6,258.6,0,0,0,2,0.0
59854,52.6,0,2022-05-10,,Hong Kong,Manager,1,0,0,0,1,0.0,0,0,0,2,0.0
59855,66.1,0,2025-08-07,,Thailand,Executive,0,0,0,0,3,0.0,0,0,0,3,0.0
59856,75.9,0,2020-01-06,,Hong Kong,Unknown,1,0,0,0,1,0.0,0,0,0,0,0.0
59857,70.9,0,2019-11-20,,Other,Manager,0,0,0,0,1,0.0,0,0,0,2,0.0
59858,81.1,0,2024-10-24,,Thailand,Manager,0,0,0,0,3,0.0,1,1,0,0,89.5
59859,68.3,0,2023-03-29,,India,Individual Contributor,0,0,0,0,1,0.0,0,0,0,0,0.0
59860,85.1,1,2020-11-25,2026-01-31,Australia,Manager,0,0,0,0,2,0.0,0,0,0,2,0.0
59861,72.6,0,2022-05-24,,Singapore,Manager,0,1,0,0,1,0.0,0,0,0,0,0.0
59862,77.5,0,2022-06-01,,Thailand,Unknown,0,0,0,0,2,0.0,0,0,0,2,0.0
59863,72.0,0,2022-03-01,,Singapore,Manager,0,0,0,0,2,0.0,0,0,0,0,0.0
59864,70.9,0,2024-09-10,,Singapore,Manager,0,0,0,0,1,0.0,0,0,0,3,0.0
59865,60.7,0,2020-10-26,,Indonesia,Individual Contributor,1,0,0,0,5,0.0,0,0,0,0,0.0
59866,66.9,0,2024-09-13,,Singapore,Vice President,0,1,0,0,5,0.0,0,0,0,1,0.0
59867,65.5,0,2021-01-05,,Singapore,Manager,1,0,0,0,2,0.0,0,0,0,1,0.0
59868,72.5,0,2021-02-22,,Malaysia,Vice President,1,1,0,0,3,0.0,0,0,0,4,0.0
59869,77.2,0,2025-03-19,,Australia,Director,0,0,0,0,2,0.0,0,0,0,3,0.0
59870,71.2,0,2023-03-19,,Hong Kong,Manager,1,0,0,0,3,0.0,0,0,0,1,0.0
59871,77.5,0,2024-05-29,,Australia,Manager,0,0,0,0,3,0.0,0,0,0,3,0.0
59872,80.1,0,2022-05-24,,Other,Director,0,0,0,0,4,0.0,0,0,0,2,0.0
59873,70.0,0,2025-11-25,,Philippines,C-Level,0,0,0,0,2,0.0,0,0,0,4,0.0
59874,71.7,0,2024-11-25,,Australia,C-Level,0,0,0,0,2,0.0,0,0,0,1,0.0
59875,78.1,0,2021-03-07,,Philippines,Manager,1,0,0,0,0,0.0,0,0,0,3,0.0
59876,81.3,0,2025-12-29,,Hong Kong,Vice President,0,1,0,0,2,0.0,0,0,0,1,0.0
59877,65.6,0,2024-01-12,,India,Director,0,0,0,0,0,0.0,1,1,0,1,39.9
59878,71.4,0,2022-05-12,,Australia,Unknown,1,0,1,0,1,48.0,1,0,0,1,0.0
59879,69.2,0,2025-12-14,,India,Vice President,0,1,0,0,3,0.0,0,0,0,0,0.0
59880,94.0,1,2025-05-27,2026-01-31,Indonesia,Individual Contributor,1,0,0,0,2,0.0,0,0,0,0,0.0
59881,73.7,0,2022-01-28,,Thailand,Manager,0,0,0,0,2,0.0,0,0,0,1,0.0
59882,74.0,0,2019-04-06,,India,Director,1,0,1,0,1,36.5,0,0,0,1,0.0
59883,51.1,0,2020-10-20,,Thailand,Unknown,0,0,0,0,0,0.0,0,0,0,1,0.0
59884,68.3,0,2021-02-25,,Malaysia,Manager,0,0,0,0,2,0.0,0,0,0,0,0.0
59885,61.6,0,2020-11-09,,Indonesia,Manager,0,0,0,0,4,0.0,0,0,0,0,0.0
59886,76.1,0,2019-01-12,,India,C-Level,1,0,0,0,0,0.0,1,1,0,2,17.0
59887,77.5,0,2019-05-09,,Singapore,Manager,1,0,0,0,2,0.0,0,0,0,1,0.0
59888,92.2,1,2024-05-12,2025-08-25,Indonesia,Director,0,0,0,0,2,0.0,1,1,0,3,8.0
59889,85.0,0,2021-11-01,,Malaysia,Manager,0,0,0,0,3,0.0,0,0,0,2,0.0
59890,74.5,0,2025-06-16,,Singapore,Director,1,0,1,0,2,8.1,0,0,0,1,0.0
59891,72.8,0,2024-03-03,,Singapore,Individual Contributor,0,0,0,0,0,0.0,0,0,0,3,0.0
59892,77.5,0,2020-06-16,,Philippines,Manager,1,0,0,0,1,0.0,1,0,0,2,0.0
59893,62.0,0,2025-01-07,,Malaysia,Director,0,0,0,0,2,0.0,0,0,0,1,0.0
59894,67.3,0,2022-04-13,,Hong Kong,Manager,1,0,0,0,6,0.0,0,0,0,0,0.0
59895,67.6,0,2021-01-08,,Indonesia,Individual Contributor,1,0,0,0,2,0.0,0,0,0,0,0.0
